pii(1): 0.9972602739726028
395-th run, acc:0.9999999999999999, len(nr):365, new_val:48770.998898619364
396-th run, acc:0.9999999999999998, len(nr):365, new_val:48760.20138952321
397-th run, acc:0.9999999999999997, len(nr):365, new_val:48749.09696492878
398-th run, acc:0.9999999999999997, len(nr):365, new_val:48737.687387612015
399-th run, acc:0.9999999999999998, len(nr):365, new_val:48725.97441299353
400-th run, acc:0.9999999999999992, len(nr):365, new_val:48713.95978916566
401-th run, acc:0.9999999999999994, len(nr):365, new_val:48701.645256919546
402-th run, acc:0.9999999999999998, len(nr):365, new_val:48689.03254977199
403-th run, acc:1.0, len(nr):365, new_val:48676.1233939921
404-th run, acc:0.9999999999999996, len(nr):365, new_val:48662.91950862821
405-th run, acc:0.9999999999999997, len(nr):365, new_val:48649.422605534346
406-th run, acc:0.9999999999999994, len(nr):365, new_val:48635.634389396684
407-th run, acc:0.9999999999999997, len(nr):365, new_val:48621.55655776031
408-th run, acc:0.9999999999999996, len(nr):365, new_val:48607.190801055105
409-th run, acc:0.9999999999999996, len(nr):365, new_val:48592.53880262226
410-th run, acc:0.9999999999999998, len(nr):365, new_val:48577.6022387404
411-th run, acc:0.9999999999999997, len(nr):365, new_val:48562.3827786516
412-th run, acc:0.9999999999999997, len(nr):365, new_val:48546.88208458742
413-th run, acc:0.9999999999999994, len(nr):365, new_val:48531.10181179464
414-th run, acc:0.9999999999999994, len(nr):365, new_val:48515.043608561326
415-th run, acc:0.9999999999999999, len(nr):365, new_val:48498.70911624219
416-th run, acc:1.0000000000000002, len(nr):365, new_val:48482.09996928458
417-th run, acc:0.9999999999999999, len(nr):365, new_val:48465.21779525369
418-th run, acc:0.9999999999999994, len(nr):365, new_val:48448.06421485817
419-th run, acc:0.9999999999999998, len(nr):365, new_val:48430.64084197546
420-th run, acc:0.9999999999999998, len(nr):365, new_val:48412.949283677
421-th run, acc:0.9999999999999999, len(nr):365, new_val:48394.99114025353
422-th run, acc:0.9999999999999997, len(nr):365, new_val:48376.768005240025
423-th run, acc:1.0, len(nr):365, new_val:48358.28146544077
424-th run, acc:0.9999999999999999, len(nr):365, new_val:48339.533100954264
425-th run, acc:1.0, len(nr):365, new_val:48320.524485198206
426-th run, acc:1.0, len(nr):365, new_val:48301.25718493399
427-th run, acc:0.9999999999999997, len(nr):365, new_val:48281.73276029151
428-th run, acc:1.0, len(nr):365, new_val:48261.95276479379
429-th run, acc:0.9999999999999996, len(nr):365, new_val:48241.918745381256
430-th run, acc:0.9999999999999999, len(nr):365, new_val:48221.6322424364
431-th run, acc:0.9999999999999998, len(nr):365, new_val:48201.094789807954
432-th run, acc:0.9999999999999998, len(nr):365, new_val:48180.30791483514
433-th run, acc:0.9999999999999997, len(nr):365, new_val:48159.27313837198
434-th run, acc:1.0000000000000002, len(nr):365, new_val:48137.99197481105
435-th run, acc:0.9999999999999993, len(nr):365, new_val:48116.46593210782
436-th run, acc:1.0, len(nr):365, new_val:48094.69651180425
437-th run, acc:0.9999999999999997, len(nr):365, new_val:48072.68520905283
438-th run, acc:1.0, len(nr):365, new_val:48050.433512640295
439-th run, acc:0.9999999999999996, len(nr):365, new_val:48027.9429050112
440-th run, acc:0.9999999999999999, len(nr):365, new_val:48005.21486229154
441-th run, acc:1.0, len(nr):365, new_val:47982.25085431218
442-th run, acc:0.9999999999999997, len(nr):365, new_val:47959.05234463238
443-th run, acc:0.9999999999999997, len(nr):365, new_val:47935.62079056317
444-th run, acc:0.9999999999999998, len(nr):365, new_val:47911.95764319028
445-th run, acc:1.0, len(nr):365, new_val:47888.064347397776
446-th run, acc:0.9999999999999994, len(nr):365, new_val:47863.94234189078
447-th run, acc:0.9999999999999997, len(nr):365, new_val:47839.59305921862
448-th run, acc:0.9999999999999998, len(nr):365, new_val:47815.01792579779
449-th run, acc:0.9999999999999992, len(nr):365, new_val:47790.218361934734
450-th run, acc:0.9999999999999996, len(nr):365, new_val:47765.19578184874
451-th run, acc:0.9999999999999997, len(nr):365, new_val:47739.951593694444
452-th run, acc:1.0, len(nr):365, new_val:47714.48719958459
453-th run, acc:0.9999999999999993, len(nr):365, new_val:47688.80399561253
454-th run, acc:0.9999999999999992, len(nr):365, new_val:47662.90337187459
455-th run, acc:0.9999999999999996, len(nr):365, new_val:47636.78671249278
456-th run, acc:0.9999999999999993, len(nr):365, new_val:47610.455395636556
457-th run, acc:0.9999999999999998, len(nr):365, new_val:47583.910793545525
458-th run, acc:0.9999999999999994, len(nr):365, new_val:47557.15427255134
459-th run, acc:0.9999999999999996, len(nr):365, new_val:47530.18719309995
460-th run, acc:0.9999999999999998, len(nr):365, new_val:47503.01090977335
461-th run, acc:0.9999999999999997, len(nr):365, new_val:47475.62677131169
462-th run, acc:0.9999999999999998, len(nr):365, new_val:47448.03612063512
463-th run, acc:0.9999999999999997, len(nr):365, new_val:47420.2402948655
464-th run, acc:0.9999999999999999, len(nr):365, new_val:47392.24062534794
465-th run, acc:0.9999999999999999, len(nr):365, new_val:47364.03843767285
466-th run, acc:0.9999999999999998, len(nr):365, new_val:47335.63505169694
467-th run, acc:0.9999999999999996, len(nr):365, new_val:47307.031781565085
468-th run, acc:0.9999999999999994, len(nr):365, new_val:47278.22993573154
469-th run, acc:0.9999999999999997, len(nr):365, new_val:47249.23081698136
470-th run, acc:0.9999999999999996, len(nr):365, new_val:47220.03572245149
471-th run, acc:0.9999999999999999, len(nr):365, new_val:47190.64594365205
472-th run, acc:0.9999999999999993, len(nr):365, new_val:47161.06276648748
473-th run, acc:0.9999999999999994, len(nr):365, new_val:47131.28747127737
474-th run, acc:0.9999999999999998, len(nr):365, new_val:47101.32133277764
475-th run, acc:0.9999999999999993, len(nr):365, new_val:47071.16562020121
476-th run, acc:0.9999999999999988, len(nr):365, new_val:47040.821597238944
477-th run, acc:0.9999999999999997, len(nr):365, new_val:47010.290522080366
478-th run, acc:0.9999999999999998, len(nr):365, new_val:46979.573647434176
479-th run, acc:1.0, len(nr):365, new_val:46948.67222054908
480-th run, acc:0.9999999999999996, len(nr):365, new_val:46917.58748323412
481-th run, acc:0.9999999999999994, len(nr):365, new_val:46886.32067187916
482-th run, acc:0.9999999999999999, len(nr):365, new_val:46854.87301747521
483-th run, acc:0.9999999999999994, len(nr):365, new_val:46823.24574563493
484-th run, acc:0.9999999999999996, len(nr):365, new_val:46791.440076612664
485-th run, acc:0.9999999999999994, len(nr):365, new_val:46759.45722532459
486-th run, acc:0.9999999999999996, len(nr):365, new_val:46727.298401368986
487-th run, acc:0.9999999999999994, len(nr):365, new_val:46694.964809045974
488-th run, acc:0.9999999999999994, len(nr):365, new_val:46662.457647377894
489-th run, acc:0.9999999999999993, len(nr):365, new_val:46629.778110128726
490-th run, acc:0.9999999999999994, len(nr):365, new_val:46596.92738582413
491-th run, acc:0.9999999999999994, len(nr):365, new_val:46563.906657771186
492-th run, acc:0.9999999999999996, len(nr):365, new_val:46530.71710407818
493-th run, acc:0.9999999999999992, len(nr):365, new_val:46497.35989767384
494-th run, acc:0.9999999999999991, len(nr):365, new_val:46463.83620632732
495-th run, acc:0.9999999999999992, len(nr):365, new_val:46430.14719266725
496-th run, acc:0.9999999999999991, len(nr):365, new_val:46396.294014201565
497-th run, acc:0.9999999999999991, len(nr):365, new_val:46362.277823336415
498-th run, acc:0.9999999999999996, len(nr):365, new_val:46328.09976739582
499-th run, acc:0.9999999999999996, len(nr):365, new_val:46293.76098864048
500-th run, acc:0.9999999999999996, len(nr):365, new_val:46259.26262428732
501-th run, acc:0.9999999999999991, len(nr):365, new_val:46224.605806528154
502-th run, acc:0.9999999999999993, len(nr):365, new_val:46189.79166254899
503-th run, acc:0.9999999999999992, len(nr):365, new_val:46154.821314548804
504-th run, acc:0.9999999999999996, len(nr):365, new_val:46119.69587975844
505-th run, acc:0.9999999999999997, len(nr):365, new_val:46084.416470459386
506-th run, acc:0.9999999999999993, len(nr):365, new_val:46048.9841940026
507-th run, acc:0.9999999999999996, len(nr):365, new_val:46013.40015282706
508-th run, acc:0.9999999999999992, len(nr):365, new_val:45977.66544447839
509-th run, acc:0.9999999999999991, len(nr):365, new_val:45941.78116162753
510-th run, acc:0.9999999999999993, len(nr):365, new_val:45905.748392088986
511-th run, acc:0.9999999999999999, len(nr):365, new_val:45869.56821883943
512-th run, acc:0.9999999999999991, len(nr):365, new_val:45833.241720036014
513-th run, acc:0.9999999999999997, len(nr):365, new_val:45796.76996903447
514-th run, acc:0.9999999999999994, len(nr):365, new_val:45760.15403440754
515-th run, acc:0.9999999999999994, len(nr):365, new_val:45723.394979963094
516-th run, acc:0.9999999999999993, len(nr):365, new_val:45686.49386476211
517-th run, acc:0.9999999999999996, len(nr):365, new_val:45649.45174313676
518-th run, acc:0.9999999999999996, len(nr):365, new_val:45612.26966470844
519-th run, acc:0.9999999999999991, len(nr):365, new_val:45574.948674405525
520-th run, acc:0.9999999999999993, len(nr):365, new_val:45537.48981248136
521-th run, acc:0.999999999999999, len(nr):365, new_val:45499.89411453191
522-th run, acc:0.9999999999999991, len(nr):365, new_val:45462.1626115135
523-th run, acc:0.999999999999999, len(nr):365, new_val:45424.29632976055
524-th run, acc:0.999999999999999, len(nr):365, new_val:45386.29629100304
525-th run, acc:0.9999999999999992, len(nr):365, new_val:45348.16351238411
526-th run, acc:0.9999999999999996, len(nr):365, new_val:45309.899006477535
527-th run, acc:0.9999999999999994, len(nr):365, new_val:45271.503781305044
528-th run, acc:0.9999999999999992, len(nr):365, new_val:45232.9788403537
529-th run, acc:0.9999999999999989, len(nr):365, new_val:45194.32518259339
530-th run, acc:0.9999999999999996, len(nr):365, new_val:45155.543802493565
531-th run, acc:0.9999999999999993, len(nr):365, new_val:45116.63569004086
532-th run, acc:0.9999999999999994, len(nr):365, new_val:45077.601830756044
533-th run, acc:0.999999999999999, len(nr):365, new_val:45038.443205710966
534-th run, acc:0.9999999999999997, len(nr):365, new_val:44999.16079154558
535-th run, acc:0.9999999999999996, len(nr):365, new_val:44959.75556048503
536-th run, acc:0.9999999999999997, len(nr):365, new_val:44920.2284803562
537-th run, acc:0.9999999999999994, len(nr):365, new_val:44880.58051460478
538-th run, acc:0.9999999999999993, len(nr):365, new_val:44840.81262231197
539-th run, acc:0.9999999999999994, len(nr):365, new_val:44800.925758211015
540-th run, acc:0.9999999999999994, len(nr):365, new_val:44760.92087270394
541-th run, acc:0.9999999999999992, len(nr):365, new_val:44720.7989118781
542-th run, acc:0.9999999999999989, len(nr):365, new_val:44680.56081752277
543-th run, acc:0.9999999999999993, len(nr):365, new_val:44640.20752714544
544-th run, acc:0.9999999999999992, len(nr):365, new_val:44599.739973988275
545-th run, acc:0.9999999999999989, len(nr):365, new_val:44559.159087044514
546-th run, acc:0.9999999999999991, len(nr):365, new_val:44518.46579107461
547-th run, acc:0.9999999999999993, len(nr):365, new_val:44477.661006622606
548-th run, acc:0.999999999999999, len(nr):365, new_val:44436.74565003214
549-th run, acc:0.9999999999999992, len(nr):365, new_val:44395.7206334628
550-th run, acc:0.9999999999999992, len(nr):365, new_val:44354.58686490573
551-th run, acc:0.9999999999999991, len(nr):365, new_val:44313.34524820016
552-th run, acc:0.9999999999999994, len(nr):365, new_val:44271.996683049
553-th run, acc:0.9999999999999991, len(nr):365, new_val:44230.54206503469
554-th run, acc:0.9999999999999991, len(nr):365, new_val:44188.982285635284
555-th run, acc:0.9999999999999992, len(nr):365, new_val:44147.318232239944
556-th run, acc:0.9999999999999993, len(nr):365, new_val:44105.550788164895
557-th run, acc:0.9999999999999994, len(nr):365, new_val:44063.68083266889
558-th run, acc:0.9999999999999991, len(nr):365, new_val:44021.709240968914
559-th run, acc:0.9999999999999991, len(nr):365, new_val:43979.63688425565
560-th run, acc:0.9999999999999994, len(nr):365, new_val:43937.46462970907
561-th run, acc:0.9999999999999992, len(nr):365, new_val:43895.1933405139
562-th run, acc:0.9999999999999994, len(nr):365, new_val:43852.82387587481
563-th run, acc:0.999999999999999, len(nr):365, new_val:43810.35709103186
564-th run, acc:0.9999999999999992, len(nr):365, new_val:43767.79383727586
565-th run, acc:0.999999999999999, len(nr):365, new_val:43725.13496196354
566-th run, acc:0.9999999999999993, len(nr):365, new_val:43682.38130853249
567-th run, acc:0.9999999999999993, len(nr):365, new_val:43639.53371651667
568-th run, acc:0.9999999999999998, len(nr):365, new_val:43596.59302156122
569-th run, acc:0.999999999999999, len(nr):365, new_val:43553.56005543742
570-th run, acc:0.9999999999999992, len(nr):365, new_val:43510.435646057835
571-th run, acc:0.9999999999999993, len(nr):365, new_val:43467.22061749112
572-th run, acc:0.9999999999999991, len(nr):365, new_val:43423.91578997682
573-th run, acc:0.9999999999999991, len(nr):365, new_val:43380.52197994018
574-th run, acc:0.9999999999999991, len(nr):365, new_val:43337.04000000707
575-th run, acc:0.999999999999999, len(nr):365, new_val:43293.470659018385
576-th run, acc:0.9999999999999997, len(nr):365, new_val:43249.81476204487
577-th run, acc:0.9999999999999997, len(nr):365, new_val:43206.07311040168
578-th run, acc:0.9999999999999992, len(nr):365, new_val:43162.24650166286
579-th run, acc:0.9999999999999993, len(nr):365, new_val:43118.335729675935
580-th run, acc:0.9999999999999991, len(nr):365, new_val:43074.341584576236
581-th run, acc:0.9999999999999989, len(nr):365, new_val:43030.26485280129
582-th run, acc:0.9999999999999991, len(nr):365, new_val:42986.10631710523
583-th run, acc:0.999999999999999, len(nr):365, new_val:42941.86675657304
584-th run, acc:0.9999999999999989, len(nr):365, new_val:42897.54694663476
585-th run, acc:0.9999999999999991, len(nr):365, new_val:42853.147659079674
586-th run, acc:0.9999999999999993, len(nr):365, new_val:42808.66966207037
587-th run, acc:0.9999999999999993, len(nr):365, new_val:42764.11372015705
588-th run, acc:0.9999999999999993, len(nr):365, new_val:42719.48059429125
589-th run, acc:0.9999999999999993, len(nr):365, new_val:42674.77104184005
590-th run, acc:0.9999999999999996, len(nr):365, new_val:42629.98581659997
591-th run, acc:0.9999999999999992, len(nr):365, new_val:42585.12566881066
592-th run, acc:0.9999999999999987, len(nr):365, new_val:42540.191345169
593-th run, acc:0.9999999999999994, len(nr):365, new_val:42495.18358884273
594-th run, acc:0.9999999999999989, len(nr):365, new_val:42450.10313948415
595-th run, acc:0.9999999999999992, len(nr):365, new_val:42404.9507332439
596-th run, acc:0.9999999999999993, len(nr):365, new_val:42359.72710278465
597-th run, acc:0.9999999999999992, len(nr):365, new_val:42314.43297729441
598-th run, acc:0.9999999999999992, len(nr):365, new_val:42269.069082500406
599-th run, acc:0.9999999999999992, len(nr):365, new_val:42223.63614068234
600-th run, acc:0.9999999999999993, len(nr):365, new_val:42178.13487068602
601-th run, acc:0.9999999999999991, len(nr):365, new_val:42132.56598793647
602-th run, acc:0.9999999999999994, len(nr):365, new_val:42086.93020445161
603-th run, acc:0.9999999999999992, len(nr):365, new_val:42041.22822885535
604-th run, acc:0.9999999999999992, len(nr):365, new_val:41995.460766390825
605-th run, acc:0.9999999999999993, len(nr):365, new_val:41949.628518933794
606-th run, acc:0.9999999999999991, len(nr):365, new_val:41903.73218500558
607-th run, acc:0.9999999999999988, len(nr):365, new_val:41857.7724597863
608-th run, acc:0.9999999999999992, len(nr):365, new_val:41811.75003512794
609-th run, acc:0.9999999999999997, len(nr):365, new_val:41765.665599567204
610-th run, acc:0.9999999999999994, len(nr):365, new_val:41719.51983833887
611-th run, acc:0.9999999999999994, len(nr):365, new_val:41673.31343338821
612-th run, acc:0.9999999999999994, len(nr):365, new_val:41627.04706338426
613-th run, acc:0.9999999999999996, len(nr):365, new_val:41580.7214037325
614-th run, acc:0.9999999999999992, len(nr):365, new_val:41534.33712658767
615-th run, acc:0.9999999999999993, len(nr):365, new_val:41487.89490086642
616-th run, acc:0.999999999999999, len(nr):365, new_val:41441.39539226026
617-th run, acc:0.9999999999999991, len(nr):365, new_val:41394.839263247806
618-th run, acc:0.9999999999999994, len(nr):365, new_val:41348.22717310788
619-th run, acc:0.9999999999999994, len(nr):365, new_val:41301.55977793165
620-th run, acc:0.9999999999999996, len(nr):365, new_val:41254.837730635365
621-th run, acc:0.999999999999999, len(nr):365, new_val:41208.06168097275
622-th run, acc:0.9999999999999997, len(nr):365, new_val:41161.232275547525
623-th run, acc:0.999999999999999, len(nr):365, new_val:41114.35015782566
624-th run, acc:0.9999999999999993, len(nr):365, new_val:41067.41596814777
625-th run, acc:0.9999999999999993, len(nr):365, new_val:41020.43034374146
626-th run, acc:0.9999999999999992, len(nr):365, new_val:40973.39391873354
627-th run, acc:0.9999999999999992, len(nr):365, new_val:40926.3073241622
628-th run, acc:0.9999999999999994, len(nr):365, new_val:40879.17118798918
629-th run, acc:0.9999999999999992, len(nr):365, new_val:40831.986135111954
630-th run, acc:0.9999999999999994, len(nr):365, new_val:40784.75278737575
631-th run, acc:0.9999999999999991, len(nr):365, new_val:40737.47176358557
632-th run, acc:0.9999999999999998, len(nr):365, new_val:40690.14367951833
633-th run, acc:0.9999999999999992, len(nr):365, new_val:40642.76914793446
634-th run, acc:0.9999999999999997, len(nr):365, new_val:40595.34877859026
635-th run, acc:0.999999999999999, len(nr):365, new_val:40547.88317824941
636-th run, acc:0.9999999999999993, len(nr):365, new_val:40500.37295069499
637-th run, acc:0.9999999999999994, len(nr):365, new_val:40452.818696741146
638-th run, acc:0.9999999999999994, len(nr):365, new_val:40405.2210142449
639-th run, acc:0.9999999999999996, len(nr):365, new_val:40357.580498117706
640-th run, acc:0.999999999999999, len(nr):365, new_val:40309.89774033739
641-th run, acc:0.9999999999999991, len(nr):365, new_val:40262.17332995946
642-th run, acc:0.9999999999999997, len(nr):365, new_val:40214.407853128774
643-th run, acc:0.9999999999999992, len(nr):365, new_val:40166.6018930912
644-th run, acc:0.9999999999999994, len(nr):365, new_val:40118.756030204866
645-th run, acc:0.9999999999999996, len(nr):365, new_val:40070.87084195176
646-th run, acc:0.9999999999999987, len(nr):365, new_val:40022.94690294912
647-th run, acc:0.9999999999999993, len(nr):365, new_val:39974.98478496079
648-th run, acc:0.9999999999999997, len(nr):365, new_val:39926.98505690852
649-th run, acc:0.9999999999999994, len(nr):365, new_val:39878.948284883154
650-th run, acc:0.9999999999999993, len(nr):365, new_val:39830.8750321562
651-th run, acc:0.9999999999999992, len(nr):365, new_val:39782.765859190535
652-th run, acc:0.999999999999999, len(nr):365, new_val:39734.6213236521
653-th run, acc:0.9999999999999997, len(nr):365, new_val:39686.4419804205
654-th run, acc:0.9999999999999993, len(nr):365, new_val:39638.228381600486
655-th run, acc:0.9999999999999993, len(nr):365, new_val:39589.98107653282
656-th run, acc:0.9999999999999992, len(nr):365, new_val:39541.70061180536
657-th run, acc:0.9999999999999991, len(nr):365, new_val:39493.38753126384
658-th run, acc:0.9999999999999994, len(nr):365, new_val:39445.04237602301
659-th run, acc:0.9999999999999991, len(nr):365, new_val:39396.66568447738
660-th run, acc:0.9999999999999991, len(nr):365, new_val:39348.25799231214
661-th run, acc:0.9999999999999993, len(nr):365, new_val:39299.81983251392
662-th run, acc:0.9999999999999994, len(nr):365, new_val:39251.35173538157
663-th run, acc:0.9999999999999994, len(nr):365, new_val:39202.854228536904
664-th run, acc:0.9999999999999994, len(nr):365, new_val:39154.3278369353
665-th run, acc:0.999999999999999, len(nr):365, new_val:39105.773082876534
666-th run, acc:0.9999999999999992, len(nr):365, new_val:39057.19048601518
667-th run, acc:0.9999999999999991, len(nr):365, new_val:39008.580563371295
668-th run, acc:0.9999999999999996, len(nr):365, new_val:38959.943829341
669-th run, acc:0.9999999999999994, len(nr):365, new_val:38911.280795706865
670-th run, acc:0.9999999999999994, len(nr):365, new_val:38862.59197164848
671-th run, acc:0.9999999999999993, len(nr):365, new_val:38813.87786375272
672-th run, acc:0.9999999999999992, len(nr):365, new_val:38765.138976024224
673-th run, acc:0.9999999999999996, len(nr):365, new_val:38716.375809895915
674-th run, acc:0.9999999999999993, len(nr):365, new_val:38667.58886423898
675-th run, acc:0.9999999999999993, len(nr):365, new_val:38618.778635373325
676-th run, acc:0.9999999999999993, len(nr):365, new_val:38569.94561707778
677-th run, acc:0.9999999999999991, len(nr):365, new_val:38521.090300600394
678-th run, acc:0.9999999999999991, len(nr):365, new_val:38472.21317466838
679-th run, acc:0.9999999999999996, len(nr):365, new_val:38423.314725498494
680-th run, acc:0.9999999999999991, len(nr):365, new_val:38374.39543680688
681-th run, acc:0.9999999999999991, len(nr):365, new_val:38325.455789819316
682-th run, acc:0.9999999999999993, len(nr):365, new_val:38276.49626328109
683-th run, acc:0.999999999999999, len(nr):365, new_val:38227.517333467054
684-th run, acc:0.9999999999999994, len(nr):365, new_val:38178.51947419159
685-th run, acc:0.999999999999999, len(nr):365, new_val:38129.50315681847
686-th run, acc:0.9999999999999991, len(nr):365, new_val:38080.46885027071
687-th run, acc:0.9999999999999992, len(nr):365, new_val:38031.417021040405
688-th run, acc:0.9999999999999993, len(nr):365, new_val:37982.348133198706
689-th run, acc:0.9999999999999998, len(nr):365, new_val:37933.26264840521
690-th run, acc:0.9999999999999993, len(nr):365, new_val:37884.1610259181
691-th run, acc:0.9999999999999992, len(nr):365, new_val:37835.04372260358
692-th run, acc:0.9999999999999993, len(nr):365, new_val:37785.911192945576
693-th run, acc:0.999999999999999, len(nr):365, new_val:37736.763889055495
694-th run, acc:0.9999999999999998, len(nr):365, new_val:37687.602260681626
695-th run, acc:0.9999999999999989, len(nr):365, new_val:37638.426755218745
696-th run, acc:0.9999999999999993, len(nr):365, new_val:37589.23781771785
697-th run, acc:0.9999999999999991, len(nr):365, new_val:37540.03589089526
698-th run, acc:0.9999999999999993, len(nr):365, new_val:37490.8214151424
699-th run, acc:0.9999999999999996, len(nr):365, new_val:37441.594828535
700-th run, acc:0.9999999999999992, len(nr):365, new_val:37392.356566842725
701-th run, acc:0.9999999999999997, len(nr):365, new_val:37343.107063538126
702-th run, acc:0.999999999999999, len(nr):365, new_val:37293.84674980642
703-th run, acc:0.9999999999999994, len(nr):365, new_val:37244.57605455443
704-th run, acc:0.9999999999999996, len(nr):365, new_val:37195.29540441998
705-th run, acc:0.9999999999999999, len(nr):365, new_val:37146.00522378108
706-th run, acc:0.9999999999999994, len(nr):365, new_val:37096.705934765065
707-th run, acc:0.9999999999999993, len(nr):365, new_val:37047.397957257854
708-th run, acc:0.9999999999999996, len(nr):365, new_val:36998.0817089129
709-th run, acc:0.9999999999999996, len(nr):365, new_val:36948.757605160485
710-th run, acc:0.9999999999999996, len(nr):365, new_val:36899.42605921647
711-th run, acc:0.9999999999999996, len(nr):365, new_val:36850.08748209165
712-th run, acc:0.9999999999999994, len(nr):365, new_val:36800.742282600484
713-th run, acc:0.9999999999999994, len(nr):365, new_val:36751.39086737011
714-th run, acc:0.9999999999999994, len(nr):365, new_val:36702.03364084936
715-th run, acc:0.9999999999999992, len(nr):365, new_val:36652.671005317454
716-th run, acc:0.9999999999999996, len(nr):365, new_val:36603.303360893035
717-th run, acc:0.9999999999999998, len(nr):365, new_val:36553.93110554296
718-th run, acc:0.9999999999999992, len(nr):365, new_val:36504.55463509092
719-th run, acc:0.9999999999999998, len(nr):365, new_val:36455.174343226456
720-th run, acc:0.9999999999999993, len(nr):365, new_val:36405.7906215134
721-th run, acc:0.9999999999999993, len(nr):365, new_val:36356.40385939884
722-th run, acc:0.9999999999999992, len(nr):365, new_val:36307.01444422156
723-th run, acc:0.9999999999999993, len(nr):365, new_val:36257.622761220846
724-th run, acc:0.9999999999999994, len(nr):365, new_val:36208.22919354489
725-th run, acc:0.9999999999999992, len(nr):365, new_val:36158.834122259614
726-th run, acc:0.9999999999999993, len(nr):365, new_val:36109.43792635691
727-th run, acc:0.9999999999999992, len(nr):365, new_val:36060.040982763385
728-th run, acc:0.9999999999999994, len(nr):365, new_val:36010.6436663486
729-th run, acc:0.9999999999999991, len(nr):365, new_val:35961.24634993388
730-th run, acc:0.9999999999999993, len(nr):365, new_val:35911.84940430026
731-th run, acc:0.9999999999999993, len(nr):365, new_val:35862.453198197254
732-th run, acc:0.9999999999999993, len(nr):365, new_val:35813.058098350935
733-th run, acc:0.9999999999999991, len(nr):365, new_val:35763.66446947244
734-th run, acc:0.9999999999999989, len(nr):365, new_val:35714.2726742662
735-th run, acc:0.9999999999999992, len(nr):365, new_val:35664.883073438126
736-th run, acc:0.9999999999999994, len(nr):365, new_val:35615.496025703935
737-th run, acc:0.9999999999999994, len(nr):365, new_val:35566.11188779725
738-th run, acc:0.9999999999999992, len(nr):365, new_val:35516.73101447788
739-th run, acc:0.9999999999999992, len(nr):365, new_val:35467.35375853989
740-th run, acc:0.9999999999999993, len(nr):365, new_val:35417.980470819755
741-th run, acc:0.9999999999999994, len(nr):365, new_val:35368.61150020436
742-th run, acc:0.9999999999999994, len(nr):365, new_val:35319.24719363904
743-th run, acc:0.9999999999999993, len(nr):365, new_val:35269.88789613582
744-th run, acc:0.9999999999999996, len(nr):365, new_val:35220.533950781086
745-th run, acc:0.9999999999999991, len(nr):365, new_val:35171.18569874378
746-th run, acc:0.9999999999999994, len(nr):365, new_val:35121.84347928317
747-th run, acc:0.9999999999999993, len(nr):365, new_val:35072.507629756976
748-th run, acc:0.9999999999999997, len(nr):365, new_val:35023.17848562899
749-th run, acc:0.9999999999999993, len(nr):365, new_val:34973.856380477024
750-th run, acc:0.9999999999999996, len(nr):365, new_val:34924.54164600081
751-th run, acc:0.9999999999999994, len(nr):365, new_val:34875.23461202966
752-th run, acc:0.9999999999999997, len(nr):365, new_val:34825.9356065303
753-th run, acc:0.9999999999999994, len(nr):365, new_val:34776.64495561455
754-th run, acc:0.9999999999999996, len(nr):365, new_val:34727.362983547064
755-th run, acc:0.9999999999999991, len(nr):365, new_val:34678.09001275303
756-th run, acc:0.9999999999999992, len(nr):365, new_val:34628.826363825734
757-th run, acc:0.9999999999999996, len(nr):365, new_val:34579.57235553422
758-th run, acc:0.999999999999999, len(nr):365, new_val:34530.328304830946
759-th run, acc:0.9999999999999996, len(nr):365, new_val:34481.09452685918
760-th run, acc:0.9999999999999994, len(nr):365, new_val:34431.8713349607
761-th run, acc:0.9999999999999996, len(nr):365, new_val:34382.659040683226
762-th run, acc:0.9999999999999994, len(nr):365, new_val:34333.45795378791
763-th run, acc:0.9999999999999994, len(nr):365, new_val:34284.268382256785
764-th run, acc:0.9999999999999996, len(nr):365, new_val:34235.090632300184
765-th run, acc:0.9999999999999992, len(nr):365, new_val:34185.92500836408
766-th run, acc:0.9999999999999991, len(nr):365, new_val:34136.77181313766
767-th run, acc:0.9999999999999997, len(nr):365, new_val:34087.631347560346
768-th run, acc:0.9999999999999991, len(nr):365, new_val:34038.5039108294
769-th run, acc:0.9999999999999994, len(nr):365, new_val:33989.389800407116
770-th run, acc:0.9999999999999993, len(nr):365, new_val:33940.28931202794
771-th run, acc:0.9999999999999993, len(nr):365, new_val:33891.20273970595
772-th run, acc:0.9999999999999992, len(nr):365, new_val:33842.13037574183
773-th run, acc:0.9999999999999992, len(nr):365, new_val:33793.072510730315
774-th run, acc:0.9999999999999992, len(nr):365, new_val:33744.029433567055
775-th run, acc:0.9999999999999994, len(nr):365, new_val:33695.00143145587
776-th run, acc:0.9999999999999994, len(nr):365, new_val:33645.98878991596
777-th run, acc:0.9999999999999998, len(nr):365, new_val:33596.99179278886
778-th run, acc:0.9999999999999994, len(nr):365, new_val:33548.010722245446
779-th run, acc:0.9999999999999993, len(nr):365, new_val:33499.04585879306
780-th run, acc:0.9999999999999994, len(nr):365, new_val:33450.09748128249
781-th run, acc:0.9999999999999994, len(nr):365, new_val:33401.165866914926
782-th run, acc:0.9999999999999988, len(nr):365, new_val:33352.251291248824
783-th run, acc:0.9999999999999989, len(nr):365, new_val:33303.35402820702
784-th run, acc:0.9999999999999992, len(nr):365, new_val:33254.474350083445
